cid,text,time,author,channel,votes,photo,heart
UgzwFq-GHbgEf142oxt4AaABAg.9RaOx-q5IHM9STymGEsviT," @fake garlic  hey, i will completely disagree with you on some points,  firstly watch the sections and then tell anything, you folks are just seeing some parts and coming to the comments part and spreading misconception, now let me clear your points, the course titled is ""ml for beginners"", so, i explained svm in very much in-depth even in very layman terms but still some last parts are bit confusing because it is for beginners and usually svm is retaught more in depth when we study ml in advanced, so better be reading the titles and course content rather than passing the judgement of yours.    and from your second point my doubt totally cleared that you have watch only some minutes and then been jealous or offended and came in comment, y_i is taught in starting notations part where it is ground truth and y_hat is model output.  and about being summation, regularization term, these are taught in depth derivation of each equation graphically which is mostly not taught, idk why people come in comment and misguide others.   i know you're someone who sells ml courses and seeing such a great content spreading misguidance and do you know after teaching the theory part only i go to the implementation from scratch and with library.    some errors which is done are already listed on errata page of this course, i am human not a someone else, mistakes are made by me as well, but i corrected by making a errata page. and about being gradient descent, should i laugh on this? in starting i spent lot of amount of time in starting talking about gradient descent, so better to see that and i also highlighted one error over here in errata page.    and about math skills,  i accept my some mistakes in starting that i made by myself and already highlighted before someone says. and about my handwriting sometimes my handwriting goes well sometimes not, so i use huion tab, i have bit difficulty but still i am trying.   and now i have clarified everything, people, you people pass judgement without knowing the context. about your presentation skills, i saw in your comment, not even readable.",6 months ago (edited),Newera,UC_sl8H2k4xC9RLqyHsnDkcA,1,https://yt3.ggpht.com/h_pAhp1zCDKTlesrjN__Eg1UqClU53rUqlvO_1MKCDx3T-WOBdVHSKFddvjkz4FOdG6h3z65=s176-c-k-c0x00ffffff-no-rj,False
UgzwFq-GHbgEf142oxt4AaABAg.9RaOx-q5IHM9SUM4gGHyn8," @fake garlic  congrats, keep making money and have this same attitude towards anyone, do you know in india we call it ""paisa ka khamand aur ye jyada din nahi rehta""",6 months ago,Newera,UC_sl8H2k4xC9RLqyHsnDkcA,0,https://yt3.ggpht.com/h_pAhp1zCDKTlesrjN__Eg1UqClU53rUqlvO_1MKCDx3T-WOBdVHSKFddvjkz4FOdG6h3z65=s176-c-k-c0x00ffffff-no-rj,False
UgzwFq-GHbgEf142oxt4AaABAg.9RaOx-q5IHM9TvN-PNjO1J,kindly mention the learning track for absolute beginners,5 months ago,Ahmed Rehan,UCDOjfB33SmvSVS2Vtm6v1Iw,0,https://yt3.ggpht.com/ytc/AKedOLQpZ11eCAwY3KQHwoloTsUR3_7PMXgKf3d2XG7SAQ=s176-c-k-c0x00ffffff-no-rj,False
UgzwFq-GHbgEf142oxt4AaABAg.9RaOx-q5IHM9U0CQ8ny-Hg, @rick sanchez  very good point. my only criticism is the use of script on the whiteboard - not easy to read particularly for someone whose first language is not english.,5 months ago,Ian Carr,UCQZ-lkx4mWinGrr5ktLvUQA,0,https://yt3.ggpht.com/ytc/AKedOLR8Izxi6vSxdd1_BBtTY9H9KFXHpqb74qRyGQ=s176-c-k-c0x00ffffff-no-rj,False
UgzwFq-GHbgEf142oxt4AaABAg.9RaOx-q5IHM9W4e_nvs6CU,how old are you mate? omg i feel i'm really dumb right now. 😂,3 months ago,Nur Yasin,UCTEZV5GDBtnciymtdG42YFw,0,https://yt3.ggpht.com/ytc/AKedOLSD_nHtkIyvfUiar_OFactYPlQrPefKE6mEFA=s176-c-k-c0x00ffffff-no-rj,False
UgzwFq-GHbgEf142oxt4AaABAg.9RaOx-q5IHM9W4g8BIFFdt," @nur yasin  mmm, i think 14!!!",3 months ago,Newera,UC_sl8H2k4xC9RLqyHsnDkcA,0,https://yt3.ggpht.com/h_pAhp1zCDKTlesrjN__Eg1UqClU53rUqlvO_1MKCDx3T-WOBdVHSKFddvjkz4FOdG6h3z65=s176-c-k-c0x00ffffff-no-rj,False
UgzwFq-GHbgEf142oxt4AaABAg.9RaOx-q5IHM9Ylz3QASd7K,the practical part of svm does not show the application of hyperplane. i think you should do a classification example for svm too. i don't see any hyperplane in regression example.,1 month ago,cheese cake,UCGMARi1Dg6LuUA3XWUQpU5A,0,https://yt3.ggpht.com/ytc/AKedOLRnTbZWYO67VEzBe5j_IU-CcJ-F5lOeUrN66r5tQXY=s176-c-k-c0x00ffffff-no-rj,False
Ugyv-PY-6vBBx6yEWG94AaABAg.9RfKGJ5jTnM9RfLMrUUs1y,for real.,7 months ago,Anthony Edwards,UCLHbNTRZpiw4PZqgByeZeRA,14,https://yt3.ggpht.com/ytc/AKedOLRkKu-dy86AYMX_o4dsajyA-91hVDsKMJJQOtpYiw=s176-c-k-c0x00ffffff-no-rj,False
Ugyv-PY-6vBBx6yEWG94AaABAg.9RfKGJ5jTnM9RfXVsv_MOs,"and then there is me, a 22 year old cs majors learning from a 15 year old master. this is a proof that age is just a number, hats off to this guy may he fulfill all his dreams",7 months ago,Relaxing Ambient Music,UC10Ji_Vd61-3c-weELLlzcQ,192,https://yt3.ggpht.com/Kuj-Xsl9b_yTeVhq07nNsTo7jC6RxQ4WnvGNb_-fmBmRVM8STGbQmyWCDLyoMrG4NO_HPUHS8A=s176-c-k-c0x00ffffff-no-rj,False
Ugyv-PY-6vBBx6yEWG94AaABAg.9RfKGJ5jTnM9Rfcj1tRo3r,i am 16 and i only know python and c++ 🌚🌝🌚🌝,7 months ago,Zombie Killer,UCB7LVZmw8pf54VR6Atj5NdA,38,https://yt3.ggpht.com/xaS-mu6-_sTXPHMZra8DllDynYsT1lSabqRjXL2pmgO7px1LdIwXB5MQ_cMnrQ6Ipf4TNTroyGc=s176-c-k-c0x00ffffff-no-rj,False
Ugyv-PY-6vBBx6yEWG94AaABAg.9RfKGJ5jTnM9RfgvJEP0be,here i'm 21 just figured out that i can get input from html to python using flask from cs50 meanwhile he is teaching machine learning 😬 wth,7 months ago,Fake,UCFw6yUFo5VL8t7iYd_gYQ_A,24,https://yt3.ggpht.com/ytc/AKedOLRuerPUAk0EIYu_Qr2CTacVVPuGyGiRM6xO_yy9=s176-c-k-c0x00ffffff-no-rj,False
Ugyv-PY-6vBBx6yEWG94AaABAg.9RfKGJ5jTnM9Rgg091wTgB,"thanks, my goal from this course is to deliver hardest in simple way and in very depth. i was working on this from the past 2 months,",7 months ago,Newera,UC_sl8H2k4xC9RLqyHsnDkcA,10,https://yt3.ggpht.com/h_pAhp1zCDKTlesrjN__Eg1UqClU53rUqlvO_1MKCDx3T-WOBdVHSKFddvjkz4FOdG6h3z65=s176-c-k-c0x00ffffff-no-rj,False
Ugyv-PY-6vBBx6yEWG94AaABAg.9RfKGJ5jTnM9Rgr0DG3XFe,"here i am 33 year old, 2nd year of computer science degree wondering if a mistyped a semicolon",7 months ago,Scantanious Combustion,UCKbVf3bxfdErzrqehS3NWjA,44,https://yt3.ggpht.com/ytc/AKedOLSToPvJMVbNZ38-BEwp0xiEdgESCBSHNHJ0S-ik=s176-c-k-c0x00ffffff-no-rj,False
Ugyv-PY-6vBBx6yEWG94AaABAg.9RfKGJ5jTnM9Rgs2MbYo9h,nowdays 6 year olds are learning programming 🥺☠️,7 months ago,Zombie Killer,UCB7LVZmw8pf54VR6Atj5NdA,8,https://yt3.ggpht.com/xaS-mu6-_sTXPHMZra8DllDynYsT1lSabqRjXL2pmgO7px1LdIwXB5MQ_cMnrQ6Ipf4TNTroyGc=s176-c-k-c0x00ffffff-no-rj,False
Ugyv-PY-6vBBx6yEWG94AaABAg.9RfKGJ5jTnM9RhIKasCpMc, @relaxing ambient music  i am 28 years old engineer + mba. still learning from this kid ☺️☺️,7 months ago,Geeky Programmer,UCS0Huu2dxo9ZzjYC_2QO1oA,10,https://yt3.ggpht.com/ytc/AKedOLTlRl4sQkGvDTGK-fOHRdZgxBxfM8t68SlG9D42=s176-c-k-c0x00ffffff-no-rj,False
Ugyv-PY-6vBBx6yEWG94AaABAg.9RfKGJ5jTnM9RhTQ5n47Pj, @geeky programmer  same here,7 months ago,Adi purnomo,UC3wizenGis6c-0HmBOtZiqg,1,https://yt3.ggpht.com/ytc/AKedOLS5n5PuQYD_pnWIeqTX8jugH4uhLg32Mf9eGjAz=s176-c-k-c0x00ffffff-no-rj,False
Ugyv-PY-6vBBx6yEWG94AaABAg.9RfKGJ5jTnM9Rhm1HponGn, @fake  still better than a lot of people,7 months ago,Pushpinder Brar,UCMmMDm0mI7m1WtvTRIsqnCQ,2,https://yt3.ggpht.com/ytc/AKedOLSAKby-bDIEdseeLF2mjoCT2N5qpyQ5Gxdp-tepnA=s176-c-k-c0x00ffffff-no-rj,False
Ugyv-PY-6vBBx6yEWG94AaABAg.9RfKGJ5jTnM9RhwD4bQphx,rofl,7 months ago,Mc Ray,UCDzni_M1ICyisIG9xOFqoYw,0,https://yt3.ggpht.com/ytc/AKedOLRqy0dy2l5MQr5ilDBprs0qO04pwo3IhBQZ3nwbnA=s176-c-k-c0x00ffffff-no-rj,False
Ugyv-PY-6vBBx6yEWG94AaABAg.9RfKGJ5jTnM9RhxnItbDYU, @fake  way better than many people actually!,7 months ago,Geeky Programmer,UCS0Huu2dxo9ZzjYC_2QO1oA,1,https://yt3.ggpht.com/ytc/AKedOLTlRl4sQkGvDTGK-fOHRdZgxBxfM8t68SlG9D42=s176-c-k-c0x00ffffff-no-rj,False
Ugyv-PY-6vBBx6yEWG94AaABAg.9RfKGJ5jTnM9Ri-FjQpVhs," @fake  don't worry here i am 23 and still worrying about all of it, but man we had to try it harder",7 months ago,Huntik pro,UCLej7Pg745iehUnEpEB8dcQ,0,https://yt3.ggpht.com/Qk-yFTgdhpk-OlsqxnYTfLUCLQtaWlct6OEl9BjF56vwVcJ-W4CE-jsLKs-N12c-398F4WPQ_Ls=s176-c-k-c0x00ffffff-no-rj,False
Ugyv-PY-6vBBx6yEWG94AaABAg.9RfKGJ5jTnM9Ri-jVwmwq7, @geeky programmer   i am 23 and worrying alot about everything,7 months ago,Huntik pro,UCLej7Pg745iehUnEpEB8dcQ,0,https://yt3.ggpht.com/Qk-yFTgdhpk-OlsqxnYTfLUCLQtaWlct6OEl9BjF56vwVcJ-W4CE-jsLKs-N12c-398F4WPQ_Ls=s176-c-k-c0x00ffffff-no-rj,False
Ugyv-PY-6vBBx6yEWG94AaABAg.9RfKGJ5jTnM9RiByxs9KCY, @zombie killer  yo me to,7 months ago,Henan Henan,UCKQGTxGSE6VxdH-Y3XEMM_w,0,https://yt3.ggpht.com/ytc/AKedOLSLOAroxzGgScU7P2B_cpIKHmov_rAgyjaLrQ=s176-c-k-c0x00ffffff-no-rj,False
Ugyv-PY-6vBBx6yEWG94AaABAg.9RfKGJ5jTnM9RiEOW46mel," @zombie killer  coming from a fellow 15yo, you don't need to know a ton of languages to be a good programmer. you just need to master them, as for me i know the same languages, python for small and fun projects and c++ for competitive programming. with passion and dedication all will come sooner or later!",7 months ago,Dragono,UCMaXHMjemwBx4yaO6g3H1Cg,0,https://yt3.ggpht.com/ytc/AKedOLQqE96mMr-Jcpvb85nBUAWBrBd3IraKA5On6QCS=s176-c-k-c0x00ffffff-no-rj,False
Ugyv-PY-6vBBx6yEWG94AaABAg.9RfKGJ5jTnM9RiUqOvfxFc, @huntik pro  i was same like you when i was 23. just work hard and trust in god. you will definitely succeed.,7 months ago,Geeky Programmer,UCS0Huu2dxo9ZzjYC_2QO1oA,1,https://yt3.ggpht.com/ytc/AKedOLTlRl4sQkGvDTGK-fOHRdZgxBxfM8t68SlG9D42=s176-c-k-c0x00ffffff-no-rj,False
Ugyv-PY-6vBBx6yEWG94AaABAg.9RfKGJ5jTnM9Rj8HJpbg0x, @geeky programmer  thanks man 👍👍👍,7 months ago,Huntik pro,UCLej7Pg745iehUnEpEB8dcQ,0,https://yt3.ggpht.com/Qk-yFTgdhpk-OlsqxnYTfLUCLQtaWlct6OEl9BjF56vwVcJ-W4CE-jsLKs-N12c-398F4WPQ_Ls=s176-c-k-c0x00ffffff-no-rj,False
Ugyv-PY-6vBBx6yEWG94AaABAg.9RfKGJ5jTnM9RjdSPn3syj,"true, he's going better and better. with good subject introduction and practical example explained in simple terminology, many other people can learn the subject. i think that the subject was over explained that make it harder to learn that it supposed to be! good instructor can deliver better of any subject and make the students simpler to grab the key concept",7 months ago,Shamsul TehAhmad,UCoEds_A1JyDDc5uTAdKtp5Q,0,https://yt3.ggpht.com/ytc/AKedOLRzJ3gqfljS52JJXm6bZr245B2TPlEmjGafP3VSFQ=s176-c-k-c0x00ffffff-no-rj,False
Ugyv-PY-6vBBx6yEWG94AaABAg.9RfKGJ5jTnM9Rjpk8Og3OM,yes,7 months ago,Subramanian Chenniappan,UC9lxNE99cnaMQCb5Nmq-aCA,0,https://yt3.ggpht.com/ytc/AKedOLQocPLlCWBg30CNLLWNibGYOcT0J46iXJlxlA=s176-c-k-c0x00ffffff-no-rj,False
Ugyv-PY-6vBBx6yEWG94AaABAg.9RfKGJ5jTnM9RkLtRYuZ5f,twisted: it is the machine learning make him younger than actually he is.,7 months ago,Slow and stedy,UCDExoSv5Yx1wh_NRQl20Efg,0,https://yt3.ggpht.com/ytc/AKedOLTJcfMT5PwsGs1WsLtACOoK6CGQhgwAdjQnl64LlAl1I_npbjDq3kCFuSRsUczY=s176-c-k-c0x00ffffff-no-rj,False
Ugyv-PY-6vBBx6yEWG94AaABAg.9RfKGJ5jTnM9RkoWeXWsSx,kids are talented man. great kid.,7 months ago,BrimstoneTheEntryFragger,UCWk0XEFt-yLmht64mxPsRjw,0,https://yt3.ggpht.com/pQd_uKopMoyTsMqcxJv8HHyRqY4FqPennDH4E8SfKv-BW9cemWwC9Yeq7Vg1BFDUXA2xYwoRxA=s176-c-k-c0x00ffffff-no-rj,False
Ugyv-PY-6vBBx6yEWG94AaABAg.9RfKGJ5jTnM9RrU6Y3loyH,i am fully agree with you broski!^^,7 months ago (edited),Fallen Star,UC7odW9Ga715o50L45QX5wZw,0,https://yt3.ggpht.com/ytc/AKedOLTyK4os_AUBmYKkvfkK39Sg-92dHny0JtZZWq1uRA=s176-c-k-c0x00ffffff-no-rj,False
Ugyv-PY-6vBBx6yEWG94AaABAg.9RfKGJ5jTnM9RxP0n5NSbe,i can't seem to find the notebooks used in this tutorial. can anyone help me??,7 months ago,Akash Manoj Choudhary,UC33_w6E2iTk-ekGqjFOUd9A,0,https://yt3.ggpht.com/ytc/AKedOLR7i65Jd-R96ApIQotNoe7fZh9Oil2mdGaP8A=s176-c-k-c0x00ffffff-no-rj,False
Ugyv-PY-6vBBx6yEWG94AaABAg.9RfKGJ5jTnM9Rz3KYHIY6I,i'm 22 and i don't even know english and i took a major i don't even like studying 🤡,6 months ago,LOL LOL,UC-HYj2KFpLJ0jX6bxpXyT3Q,1,https://yt3.ggpht.com/ytc/AKedOLSVOYGXc1reZt_Kq0cpeww-bx31yQSzlsfEbNZ4=s176-c-k-c0x00ffffff-no-rj,False
Ugyv-PY-6vBBx6yEWG94AaABAg.9RfKGJ5jTnM9S23ESalQZ2, @zombie killer  there are 30 year olds that are just starting to learn html and css,6 months ago,jl91,UCoNns_1c-vmA188PefsMiWQ,2,https://yt3.ggpht.com/zVW5xPvMoysEmfbTrUTTQAArEarYPXtux0be1QY92Jat9AUDVL2Po1F4FCJQjBz9rSI5i9kr=s176-c-k-c0x00ffffff-no-rj,False
Ugyv-PY-6vBBx6yEWG94AaABAg.9RfKGJ5jTnM9TvNCSNGeGL,this is how youngest muslim comquereres...defeated hindus and ruled over india for 800+ years,5 months ago,Ahmed Rehan,UCDOjfB33SmvSVS2Vtm6v1Iw,0,https://yt3.ggpht.com/ytc/AKedOLQpZ11eCAwY3KQHwoloTsUR3_7PMXgKf3d2XG7SAQ=s176-c-k-c0x00ffffff-no-rj,False
Ugyv-PY-6vBBx6yEWG94AaABAg.9RfKGJ5jTnM9UKoOi30_y0, @scantanious combustion  lol,5 months ago,Kevin Q,UCcKoGTXuSyv1ayElAQJcf0Q,0,https://yt3.ggpht.com/ytc/AKedOLTcPVz8nlj500c2tjI0Dy-g0Ydh-mCp_qSV5Q=s176-c-k-c0x00ffffff-no-rj,False
Ugyv-PY-6vBBx6yEWG94AaABAg.9RfKGJ5jTnM9URWmyDPHcw,i'm over 60 still learning!,4 months ago,Explorer Endeavour,UCwVQCUdi40vtje_eurSlYJw,1,https://yt3.ggpht.com/ytc/AKedOLQTzANG8dnL3z3PPfmGudNTYCN82YRNDGT2xAg-SYE=s176-c-k-c0x00ffffff-no-rj,False
Ugyv-PY-6vBBx6yEWG94AaABAg.9RfKGJ5jTnM9VfrAkanSQC,"and there was me,was eating mud at his age",3 months ago,Mahesh Shelke,UCtPmbzS6MOEd3zBOt4utaUA,1,https://yt3.ggpht.com/ytc/AKedOLRqFvNbzKg7ODanRJWlA0a9lzWNtcWeiN-sE6zC9Q=s176-c-k-c0x00ffffff-no-rj,False
Ugyv-PY-6vBBx6yEWG94AaABAg.9RfKGJ5jTnM9W6Hid0stch,what happens to this kid,3 months ago,Das Das,UCKBvG-bAkalxI70rzVjTZ3g,0,https://yt3.ggpht.com/ytc/AKedOLSRmNF2d4ajYvFApETz-BE6uxSedNZQ41P9SA=s176-c-k-c0x00ffffff-no-rj,False
Ugyv-PY-6vBBx6yEWG94AaABAg.9RfKGJ5jTnM9XVj76ixxhC,"bro, you don't know programming or are bad at programming, that's why you are saying this... if you understand it, it's pretty darn easy...",2 months ago,Buddhadeb Sarkar,UCGi21QMlP172WBmsFCnuBdQ,0,https://yt3.ggpht.com/ytc/AKedOLRSjgyYbNu5ed8eJ4ggYlJ_8xQLazfj1OqB5SL12g=s176-c-k-c0x00ffffff-no-rj,False
Ugyv-PY-6vBBx6yEWG94AaABAg.9RfKGJ5jTnM9X_wTfGfuNI,i am 15 too,2 months ago,Master chess,UCDKVtuxjoQrgLspmk0RaE_A,1,https://yt3.ggpht.com/ytc/AKedOLSEx5HsXO_JPbnoj4zu7lwTU1R0v5ymClst43K4=s176-c-k-c0x00ffffff-no-rj,False
Ugyv-PY-6vBBx6yEWG94AaABAg.9RfKGJ5jTnM9XkX0b_juwZ,"as an american someone so young and knowledgeable is quite strange to see. my state of oregon just removed requirements for students to be proficient in math & reading in order to get a hs diploma. american 15 year olds are not smart. good to see at least one useful teen, but i am afraid the us is finished. i weep for the future.",2 months ago,Peter Belanger,UC-5532mUTkJee_T7q22rW8w,0,https://yt3.ggpht.com/ytc/AKedOLS41lY-F9krls6RhrnT71bT_Ze1uLZXRZL8Jg=s176-c-k-c0x00ffffff-no-rj,False
Ugyv-PY-6vBBx6yEWG94AaABAg.9RfKGJ5jTnM9XkqkV4uMDS,i bet indian parent’s give examples of him to kids like me🤦🏻‍♂️,2 months ago,Manny Chakal,UCIchGX7hLVuCZWfKmpGjYNA,0,https://yt3.ggpht.com/ytc/AKedOLTFzQvqqdUPnoL_CQggN2jonRoGo_I1_f-l1suIpw=s176-c-k-c0x00ffffff-no-rj,False
Ugyv-PY-6vBBx6yEWG94AaABAg.9RfKGJ5jTnM9Xl2T_CusoK,"the plot twist... it's not a kid, it's an ai-generated kid. 😂😂😂😂",2 months ago,Gilberto Junqueira,UC5sLUkYjiXzpmQwjncB1JXw,1,https://yt3.ggpht.com/ytc/AKedOLRUcQFWq6QblRddiHvzSVz9GC9K4Jz3WC38N0Gpxw=s176-c-k-c0x00ffffff-no-rj,False
Ugyv-PY-6vBBx6yEWG94AaABAg.9RfKGJ5jTnM9YgNVO4pysl," @geeky programmer  learning is not a race, everybody has its own pace , the only struggle you have is with yourself, we are greatfull that we can learn from those who knows more and by that we little progress in our goal and try to share your  knowledge to someone else",1 month ago,confidential303,UCRZM5iQLgzkMBtr9qzBp_9w,1,https://yt3.ggpht.com/ytc/AKedOLS79WJXtuGxHei6G6-a86Z_foXbvdmRuFQjzw=s176-c-k-c0x00ffffff-no-rj,False
Ugyv-PY-6vBBx6yEWG94AaABAg.9RfKGJ5jTnM9_D9Jf-DNzd,i am 43..i just started learning ml in this age..from a15 year old champ...can i make it? still confused,6 days ago,Affaaf TV,UCKlcLgag6VhNIJbilsah5BA,0,https://yt3.ggpht.com/ytc/AKedOLQpnR_DDzyPoCPR3CBhw5DEcUChLOe4sHQ8_UvDbw=s176-c-k-c0x00ffffff-no-rj,False
UgyAH491zXX6GxtCrhZ4AaABAg.9RfnaIHVIiZ9RgGMvKt-eX,thanks man,7 months ago,Creative fantasybox,UCXW9LYEDxG64QkbHkHSVlaA,5,https://yt3.ggpht.com/ytc/AKedOLSSYCnkcaEYX3s-1qYiIRcisHmjUltsIfu9pA=s176-c-k-c0x00ffffff-no-rj,False
UgyAH491zXX6GxtCrhZ4AaABAg.9RfnaIHVIiZ9RiVqiRF2yL,merci bcp,7 months ago,Mahmoud Bouzid,UCBsvog8a61xXi5sriH_s-Vw,1,https://yt3.ggpht.com/ytc/AKedOLRiuZF2wQwdV_Na_9y95izXrdaztEWOyNuXvlBY=s176-c-k-c0x00ffffff-no-rj,False
UgyAH491zXX6GxtCrhZ4AaABAg.9RfnaIHVIiZ9Rio41AK5r8,thank you 😊,7 months ago,Rajmanov,UCFXs5OwBSU6i6gsAF8ucwvA,2,https://yt3.ggpht.com/ytc/AKedOLQq6Ba9Chxr5tStDvWRsSK_RYEKRdarz0XWLw=s176-c-k-c0x00ffffff-no-rj,False
UgyAH491zXX6GxtCrhZ4AaABAg.9RfnaIHVIiZ9Rio5UqEoDe,gracias papucho,7 months ago,Rajmanov,UCFXs5OwBSU6i6gsAF8ucwvA,2,https://yt3.ggpht.com/ytc/AKedOLQq6Ba9Chxr5tStDvWRsSK_RYEKRdarz0XWLw=s176-c-k-c0x00ffffff-no-rj,False
UgyAH491zXX6GxtCrhZ4AaABAg.9RfnaIHVIiZ9S21CjfAnxa,thank you for your kindness 👍,6 months ago,Jerry Fan,UCjZokRtGwto-NalqanHRF7A,0,https://yt3.ggpht.com/ytc/AKedOLTgwQCquT3rZRvTw13JVs6WC7PH_9FPfA9ojQ=s176-c-k-c0x00ffffff-no-rj,False
UgyAH491zXX6GxtCrhZ4AaABAg.9RfnaIHVIiZ9SDJ7oJefhz,thanks bud,6 months ago,Don Rickles,UCQlfgXpF0SR1V-8sBoOF4Nw,0,https://yt3.ggpht.com/ytc/AKedOLTt-YT1lcZQAgk8XRq45B8crJyhyRoMJWUunqFD=s176-c-k-c0x00ffffff-no-rj,False
UgyAH491zXX6GxtCrhZ4AaABAg.9RfnaIHVIiZ9SDnb4FV0J-,thanks,6 months ago,Anukul Jena,UC0SWk-FV3iJeyCXNvj_KtdA,2,https://yt3.ggpht.com/ytc/AKedOLSJfajnNs_L6C6IFvcRjTH4H0l9j9IbL_PC5BmJm4g=s176-c-k-c0x00ffffff-no-rj,False
UgyAH491zXX6GxtCrhZ4AaABAg.9RfnaIHVIiZ9ZsSrb1WALK,thanks! 😊,2 weeks ago,Jupiter,UCEV1asGsOhuA_zYLOffdIjw,0,https://yt3.ggpht.com/ytc/AKedOLTHYoEYki4xGt0oeEUtXAXAbDid1MoBDOmRSN3mXg=s176-c-k-c0x00ffffff-no-rj,False
UgzR8wWbmPWVlvqB9Cx4AaABAg.9RolzGoETAn9RvHNPH8x8E,so true man,7 months ago,Frank Fernandes,UClcqMa_Scb2NuwJKVr1aYjA,6,https://yt3.ggpht.com/ytc/AKedOLSonGGj4226WPgDkBkA30_v_kW-7MWaWlt9yG3vaw=s176-c-k-c0x00ffffff-no-rj,False
UgzR8wWbmPWVlvqB9Cx4AaABAg.9RolzGoETAn9S6jSP0g36r,i dont know what i've done with my life xd. i'm 22,6 months ago,Anderson Jimenez Santana,UCKy6K0Yf8tJXBWoDxbYykIQ,50,https://yt3.ggpht.com/ytc/AKedOLTWMbFV2QsXGXqY9t1dn3M53qg4tAgOz5q-HA=s176-c-k-c0x00ffffff-no-rj,False
UgzR8wWbmPWVlvqB9Cx4AaABAg.9RolzGoETAn9SDkI7LooCe," @anderson jimenez santana  im a cs undergrad and now, i feel the same",6 months ago,Harshita Singh,UCXDfHr47zifhraEQbqJ9fhQ,15,https://yt3.ggpht.com/ytc/AKedOLTh-eaUvPTQQjvrDKBxd_Oa9wcsWN8lTCAYOYOB4fg=s176-c-k-c0x00ffffff-no-rj,False
UgzR8wWbmPWVlvqB9Cx4AaABAg.9RolzGoETAn9SPRHMrPjGo," @anderson jimenez santana  almost 22 and can do nothing, hi",6 months ago,Errror42,UCvblQ4rXJXDb1fE-khqsrxQ,8,https://yt3.ggpht.com/ytc/AKedOLQGjxpV1dmXqf4vNwvSn0waQHmjKfCj5EHSCXq0=s176-c-k-c0x00ffffff-no-rj,False
UgzR8wWbmPWVlvqB9Cx4AaABAg.9RolzGoETAn9SYsAvd5TzQ, @anderson jimenez santana  i wanna die xdd,6 months ago,Prajwal Deep Khokhar,UCV1kjvaNSJ5SpYXrCAzxm2g,8,https://yt3.ggpht.com/ytc/AKedOLSJ4vDMtpJ6SL_d7nGjek6KLUV8vFfQCyYMVWyFTyw=s176-c-k-c0x00ffffff-no-rj,False
UgzR8wWbmPWVlvqB9Cx4AaABAg.9RolzGoETAn9T19WmbtZMS,😂😂😂,6 months ago,Lavanya S,UCeBMFTtlvqsNL5l9FFv11RQ,1,https://yt3.ggpht.com/ytc/AKedOLRPVTAcenRLWJGBG3oDdCCesST0FQ24s1jnTDPU_Q=s176-c-k-c0x00ffffff-no-rj,False
UgzR8wWbmPWVlvqB9Cx4AaABAg.9RolzGoETAn9T4xzSo3367,"as a kid i did programs on commodore 64, too bad i didnt continue",6 months ago,MrMike44v,UCLpv45bZhbKOyzciAX20Taw,1,https://yt3.ggpht.com/ytc/AKedOLSHPsyN4PGozToR-ATFq6YLSZWzGhR9-B2W2A=s176-c-k-c0x00ffffff-no-rj,False
UgzR8wWbmPWVlvqB9Cx4AaABAg.9RolzGoETAn9UWETqRhZ9e,🤣🤣🤣,4 months ago,rafsan goni,UCF4nB2ULrWGhWC60tjzO4BA,0,https://yt3.ggpht.com/ytc/AKedOLRS66cThNyMcpdPc8wUZenaalmRtDNuZAVitiBn=s176-c-k-c0x00ffffff-no-rj,False
UgzR8wWbmPWVlvqB9Cx4AaABAg.9RolzGoETAn9VQ5npr4n7g,literally,4 months ago,Top  Buggout,UCq1_BYpY7wrDz1p1i0dB36w,0,https://yt3.ggpht.com/ytc/AKedOLQlMMftPycC-NRf11xhlwty0sUDJXl1_wVHq_gve4CHDSTMvjI2oWDMotadsH58=s176-c-k-c0x00ffffff-no-rj,False
UgzR8wWbmPWVlvqB9Cx4AaABAg.9RolzGoETAn9VWZKFl9l1W,😂😂😂yeah,4 months ago,Chathere,UCBIO3q0SbILzlf0bG_HWb5A,1,https://yt3.ggpht.com/bAF9Uei1qQf6GqjIF3GK3cR4Bu7Jn-K1IfJeNEvjEVSmcvoMbVcYhLFHwUEffzVTBzTZ54mehQ=s176-c-k-c0x00ffffff-no-rj,False
UgzR8wWbmPWVlvqB9Cx4AaABAg.9RolzGoETAn9VaYuS_4IWH,overtime?,4 months ago,Mathew Nicholls,UCGbvj411y5L6qp7OaW3r9Mg,0,https://yt3.ggpht.com/ytc/AKedOLRxRe4_eWVOBNzd5y8VHvsnk-e1AVOvbtJOE-9Sjw=s176-c-k-c0x00ffffff-no-rj,False
UgzR8wWbmPWVlvqB9Cx4AaABAg.9RolzGoETAn9W4eN0vvdBs,so fckin true. 😂,3 months ago,Nur Yasin,UCTEZV5GDBtnciymtdG42YFw,0,https://yt3.ggpht.com/ytc/AKedOLSD_nHtkIyvfUiar_OFactYPlQrPefKE6mEFA=s176-c-k-c0x00ffffff-no-rj,False
UgzR8wWbmPWVlvqB9Cx4AaABAg.9RolzGoETAn9W8TFYj-HgU,not more than 15 years of age,3 months ago,Abhinav Singh,UC2xLnO-21u5CQIhitOyzWSA,0,https://yt3.ggpht.com/ytc/AKedOLQy6FgHy66K93xI-Jln-kdBPD6hGZjA17Cb3g=s176-c-k-c0x00ffffff-no-rj,False
